user_id;signup_started;signup_completed;acquisition_channel
5433324a6e19e377f189e1122081f3deed2d65649347c508a0011087e0c152c3;2018-07-11 15:17:48;2018-07-20 20:40:51;Organic
5ff552b3b0d13c2a9e60e4dfc504b0d4ca33fecc8df6787ed76066e7d60e1b0c;2018-07-11 15:48:28;2018-07-18 22:30:33;Facebook Installs
3a277e5a0524e1ef25e853054bb445d9984d7a714e75f6d2a6e80b54faeb7252;2018-07-11 16:11:23;2018-07-12 19:01:40;Organic
27acc1c09d0b4f77ccb49ed5d9d6e622555ed636360814c90748b760b35d06de;2018-07-11 16:11:39;2018-07-11 18:45:34;Organic
28de6657c61fd900248d206b2e3de31001f5b6ef3ea9d3fc2056728d92c20e74;2018-07-11 16:17:29;2018-07-11 22:43:24;Instagram Installs
fdcf398ed0b47e74a84c4529758d5431d5c81dcb4607ef9d9042d030b3fb9989;2018-07-11 16:21:34;2018-07-12 12:40:15;Organic
d73e1f27ae8294669ea14e6babc9b9d14852ed0cd9dd3dcbb8c6be621a45ccb0;2018-07-11 16:22:58;2018-07-16 10:21:31;Adwords UAC Installs
beff9651b72d1dfb1a7404e4fef2a5fed8cf644dc92082c54504f1b27a42ff44;2018-07-11 16:35:53;2018-07-11 16:48:17;Organic
3867e5ae9c74ae6b02948256b107cd3175f3db544273e7a2cbb8d2c3325af5e1;2018-07-11 16:36:26;2018-07-13 18:33:11;Organic
4080a00c749bf6ff8ddf80c8ac1c002d5cf03a14540ca92ff852c6ccd2b33aa8;2018-07-11 16:37:10;2018-07-11 16:45:56;Instagram Installs
f820034a1bc45302ea082f7ea1ad4a5b779f2ec207ace4d4e33eba0e9130c228;2018-07-11 16:40:57;2018-08-05 19:20:46;Organic
dc6e410b1d3ebe5414d96234586d9e6f2c0fd1a3968b850bf5407c5666da58b2;2018-07-11 16:53:28;2018-07-11 18:03:22;Organic
a0fbe8fd7af353d8e091ab03e0a9d8982c32eebeaabd72e6c76778aa4b08512f;2018-07-11 17:04:34;2018-07-13 20:50:23;Organic
d97b439594c57d2ffcd1d5f34a67eff54081ab888c6bd727aac0d286ca284305;2018-07-11 17:10:42;2018-07-11 17:20:48;Organic
229f5da33f086d8410d6f06fe4a33624648edf02be7255ed9a5ac849125cccc2;2018-07-11 17:16:19;2018-07-11 20:10:21;Organic
04b03d324f4d57a3520839eba192fdda693d35cb6e283adb9db22c111c222d12;2018-07-11 17:18:40;2018-07-11 17:57:57;Organic
220a7a6d273b2130436d1f914a917fbc66e289f94cb5b730f584228416460638;2018-07-11 17:36:18;2018-07-13 17:12:49;Organic
09a3fbfde4e23bd98a0143762f0eb591de2a50e5ba11073b78ad15be11eaa9ca;2018-07-11 17:42:57;2018-07-12 10:15:54;Organic
8405f806c9f6df6dfaa9ff74620d7200a342e3db557f222298f4559ba6da43ac;2018-07-11 17:43:21;2018-07-11 18:25:13;Organic
59bd7036d545054ad30eaa768d71e97f8eea900f0f6faa9899e3bc0ae2d760b1;2018-07-11 18:02:07;2018-07-11 19:55:14;Referral
9ff8d8c7346af7320999ab6306e727df43288c0859770a811af95aebd68ed985;2018-07-11 18:06:46;2018-07-18 11:02:56;Organic
c61f91025c1b81f77133dc41730b8f112f3d3f3c4874d56837e70805b14b12c2;2018-07-11 18:09:27;2018-07-11 18:20:13;Organic
b3dad6fa40e15962160f9d8d2f3023b623305ba32d3896f9bb33d1837ed61d7e;2018-07-11 18:20:16;2018-07-11 18:30:24;Instagram Installs
de0fe0fd64c459b82bf7f025834c0211b2fd32e2a78f0d24f52c0ab8f64049e7;2018-07-11 18:29:18;2018-07-11 19:16:24;Coup Website
5d00a75a1f0ff907eee5b2dbefac86092b105920c4ce72d9d5c9693adf81a0f7;2018-07-11 18:34:05;2018-07-11 22:28:23;Organic
dabc617f5193c413a2c3b2a3f14e72e7050b85f04aeab7335b57eeb706289832;2018-07-11 18:45:41;2018-07-11 19:00:27;Organic
fe159c5305088b82f23fad64a794b50087784a29a9c8f9817d2532e20c8385c3;2018-07-11 18:57:07;2018-07-11 23:43:48;Instagram Installs
6fe460376b003ec00b03024a5bb04dbdce84776d0cfe8213c926f0d970500939;2018-07-11 18:57:59;2018-07-11 19:20:16;Organic
57ba13d149662a2b82ba44d13fdaa9c9b6499adbdc43b24d6203ed42fb32aaf8;2018-07-11 18:58:09;2018-07-16 14:57:14;Organic
27f47d584c51ff465b741132fa351a736d068c8cb81b2e9ea705c1a3de93aba1;2018-07-11 19:08:39;2018-07-28 19:06:41;Organic
31d35535e3aef54dfbb6a6be628f19d354b02116ca82826f01c62f4e3445994f;2018-07-11 19:23:19;2018-07-12 09:00:34;Organic
df6dece9e7094d7dd5ef24fa932a5ff0b0b6c155645f7c07dffb34b342da7939;2018-07-11 19:24:05;2018-07-11 19:30:13;Organic
2b733daa1cf3d904c287f2f9a3323ba0d815b28cded0adc68f4c42423f2348ab;2018-07-11 20:05:40;2018-07-11 23:51:08;Organic
67f79e552641902aba7033f02c87c531625aec981ef4df527dd410584b2d7712;2018-07-11 20:08:28;2018-07-21 14:00:58;Organic
890c9b36661d6c3d6105de2e9005e1bdc6a7f9b51585d14f98b7e40d0c585c44;2018-07-11 20:21:15;2018-07-11 20:30:13;Unknown
8c5a6f43cacf2acdc6e2e5d26478ffb651bdad84d775c9df0147540fc2eaca8e;2018-07-11 20:21:49;2018-08-23 10:14:25;Organic
746e3e7d4d6578f78c251da997466abf31f55109acbea752df341cad1fb41172;2018-07-11 20:50:05;2018-07-11 21:10:12;PAR - FnacLive - Event Partner - VIP - 07 2018
7c6bfe6f9a2e1ad413352c58212d9398c3631066e1b51da5a1c48312aeb408bb;2018-07-11 21:10:24;2018-07-11 22:45:13;Organic
2e7194b4839a4c0538616f8f2f283a28dcd51fc774cf67ba06facb9e09c92765;2018-07-11 21:12:52;2018-07-13 14:48:55;Organic
d06b33a02c9818d80e3e406ecfcdf46e40540e8f7e2f5e0639734546989361fd;2018-07-11 21:15:42;2018-07-16 10:30:36;Instagram Installs
dd71b9e1d6fc6c0f26738fe3f53bb01d70f3a94af8541b9893300a3cd5b537bb;2018-07-11 21:24:29;2018-07-13 01:15:55;Organic
2efd060575bbca50ebc38efc1e561ece660e30aaf312d053c3a3570bba8f1c20;2018-07-11 21:25:29;2018-07-14 10:01:31;Organic
042c868c35ca7289257c42e8c077f3d8c070fbe954bec864775e9ebf35466b38;2018-07-11 21:30:38;2018-07-12 21:05:32;Organic
105e2245ca8f1a49fccf0f70328c0bf3a1fe9f3fe7750d65857a0db5a341b077;2018-07-11 22:02:12;2018-07-18 17:50:21;Facebook Installs
b71f45f72c14c38c0921c4fefc0f892373294c615be5d78d53af00d8ae285d53;2018-07-11 22:30:57;2018-07-14 02:21:32;Organic
a86641db6554113fcad87ae34d3f99286d52d2555bde134b8285a4003021fdae;2018-07-11 22:35:37;2018-08-14 09:06:55;Organic
a8f24733e19d5c8a44f485f29582b3a15f20bd821dd522df431a4c83c98b1abc;2018-07-11 22:41:13;2018-07-13 06:30:22;Organic
a984b7390fe3361c796648f061f0cc0c44c3b5f54d36f7a437b2c1e3f0d729e9;2018-07-11 22:54:39;2018-07-16 18:16:46;Organic
59ef29c5406c6afb8e0ed7391cbed80481911bded04a31352b3ee68e84d0be05;2018-07-11 22:58:10;2018-07-11 23:05:26;Referral
9bda91f0d2036f12949f8d49e59f5e4f895df89bd4c17b0548f440cf3714e201;2018-07-11 22:59:36;2018-07-14 21:58:22;Organic
c73e06782af3563a37e0064accf123e6bf361462cec6ded57183ce10fb297669;2018-07-11 23:04:07;2018-07-11 23:20:39;Organic
0de56399d9eeca6013d46814767d109d009ed4c33e71525da7213e715a695b6f;2018-07-11 23:12:43;2018-07-27 20:40:25;Organic
ed92adfd042bd5dd3bf55120940001e433e5edf71778ae2f0adc144986f256e2;2018-07-11 23:42:55;2018-07-12 12:12:05;Organic
49f2511fb0accdbd03bd04fba0276c58dfb592119421686f1a59242420d42430;2018-07-11 23:43:02;2018-07-12 00:21:10;Organic
736453ab508141f019845615d3ded0c06bfb860144f8ba67c490d99dfe2c85b9;2018-07-12 00:13:06;2018-07-12 16:20:12;Instagram Installs
b61fffedac7073d7992b855bbcc2b0acddb3715f8ccf97a6de434723052740d5;2018-07-12 01:02:40;2018-07-12 10:59:41;Instagram Installs
f596ffe3f6fd5317695d6a771e738b55a4ac95f3109883c89b87a5d85563a9a3;2018-07-12 01:10:51;2018-07-12 13:32:08;Facebook Installs
af09053757b3e9ffc15dd4a75d33ec26db23659bfce46bf709c295da14145f57;2018-07-12 01:12:38;2018-08-08 12:16:09;Organic
5ff6a3ada2180ca727c53ce15b009e2901711ecf6ed22d752b684200e053b8d0;2018-07-12 07:19:34;2018-07-12 08:18:20;Organic
974786358db0f81c1bb74724c9f0f3571d70080411f2c954c2a9ddd54fdc9516;2018-07-12 07:26:49;2018-07-12 07:36:32;Unknown
bd60885c5fde8d1f0c8042f13726b3096ba7eb29d733f481decaf14cda8c3ca1;2018-07-12 08:30:31;2018-07-12 08:40:16;Instagram Installs
554710113d45f5cb6635e3447038322ba474d797a2ee8bc1ccb27122fb0c85d3;2018-07-12 08:31:26;2018-08-28 08:20:12;Organic
8a84e212e57418f7bccffd9deaf273f33d2078453ee1f2bb8694e5f367ac4ffd;2018-07-12 08:49:33;2018-07-22 20:51:00;Facebook Installs
72d6d5ed0ac3c8acfe2bd24b8fc3f7d1b0ebb834d493df05b740e6247b6c9754;2018-07-12 08:51:38;2018-07-18 15:18:45;Adwords UAC Installs
9f40d098d8bd97b65b048dd5270fac802648d97770423770119a03cb4838b652;2018-07-12 09:04:34;2018-07-12 11:56:16;Organic
6c892964b946683eeb1045c65e93a9072cace5bce5acaa2f992457dd79ecf387;2018-07-12 09:11:51;2018-07-12 18:29:05;Organic
d87e3b1a50abc55e25d578529c88565c7a5eb23e6ff38cd722babbf823cd0c83;2018-07-12 09:17:14;2018-07-26 22:47:33;Organic
23ca7d458e28dea932a349f02b7efe61e85200f8506d7067c1334c95b3a212c3;2018-07-12 09:21:32;2018-07-20 03:04:24;Organic
7e994536572f5ed58cbdb94e9f29f052d8466f8ee601ff20adabef98ed7ef886;2018-07-12 09:34:29;2018-07-12 09:50:25;Organic
7880dc98a61925585cb907865eb75b3599d270b070f5043c84bb4feb03ee54ed;2018-07-12 09:46:57;2018-07-12 15:02:24;Coup Website
c579a7b14cc98829859bdeac99252aea92951223e94080c30dcead1749425213;2018-07-12 09:46:58;2018-07-12 10:26:42;Organic
94e997d0a2ea6847c42ad0b4879f714ed8e8a9f54cdaf5df3239bb3f01c64708;2018-07-12 09:52:57;2018-07-12 11:35:44;Organic
da216cef1b4930d54e4094e6f56bb0160495965f8dd573a5557cdc09a458e70a;2018-07-12 10:06:06;2018-07-12 10:28:38;Organic
ee79bd7c0a6b63ff622ad0a97d2098b44c16604297dbd03c4bc98e2268a9b750;2018-07-12 10:06:56;2018-07-15 16:30:42;Organic
1930b639a3c0c9e01e17307e87a76bac4bc29877922166aa61df48aa6768cce2;2018-07-12 10:14:02;2018-07-12 13:04:19;Organic
d8f4a6938e501cd4312e658e668b8b448c514dbd8874e82785abfe04b3c3caae;2018-07-12 10:15:31;2018-07-12 10:25:29;Organic
e7c399beb97a0440267f35b4d809dc1c13418f162ec49f9936c67a7a98054324;2018-07-12 10:36:09;2018-07-12 12:00:22;Organic
f98d6fa27cd82ab8e00d610a675ab6f31fc1fb0a2b2151b24f5c9fd223c9325e;2018-07-12 10:43:20;2018-07-12 10:50:25;Organic
6fb80ea79ab60505fac892cf171789a85a6d2c9be882eeb5b2b2f0fed808a315;2018-07-12 11:13:32;2018-07-12 12:35:28;Organic
afcedc6f03db6abc8973fd0369633f5b60789c8661eb47558be2faab7e6f05cb;2018-07-12 11:24:57;2018-07-12 11:41:49;Organic
8c05a9803985b8e3d6f1d080809be6c4fe08c1ead4b8b070a6fa8321dcc4c582;2018-07-12 11:25:22;2018-07-12 11:35:43;Organic
1bd96edfdf7184fc1e2589b2bff81544d1997d82cc8284b8983b7188dd13ff1b;2018-07-12 11:29:31;2018-07-25 15:28:59;Organic
59af03f3a19ce3560a18b8411d6f7303722604f78a1a5215ac2b3e57a0393cf3;2018-07-12 11:31:52;2018-07-12 11:40:23;Instagram Installs
e8bc2346986e79ce7751d835dae0c88f05c4e33028592eb1ad4e47ca7a7732f4;2018-07-12 11:34:48;2018-07-16 12:45:09;Coup Website
8a17b1fcedb46ad236fc6d8a0303f069bdc4c98a6ebc52cad89a27179801dcb5;2018-07-12 11:35:46;2018-07-12 11:45:17;Organic
859e173783481d698de6aecbd0ce03ff7356ad72f781e17dda706c32edcc6956;2018-07-12 11:41:29;2018-07-13 09:56:40;Organic
5b97132b8c4caebcfb61ad406db13a1209a710c8ab122f50ad1db937e7fd1681;2018-07-12 11:45:47;2018-07-16 23:36:50;Referral
ee103f339105579ad9e0ab3b908b1f2404bfe6e1297f2301a8a234860cf7ba63;2018-07-12 11:47:56;2018-07-13 16:56:28;Organic
a815e4027d2b0949aa007a7446ccb19e8dc1e70728e81d79460ded07bdb5355f;2018-07-12 12:12:29;2018-07-12 12:52:35;Adwords UAC Installs
42978b9e0cfdeca9617b16fd9ed14de91b2d83a593e6107351f38c0638230082;2018-07-12 12:17:19;2018-07-12 12:25:35;Organic
85e8a8dd8e11bb1f6768c3d8d0fe980d820a52dc0525a8503b540121d310f0cb;2018-07-12 12:23:10;2018-07-12 20:15:21;Organic
94f56aad20b85fffbe7e5056c8b87e34a62aef9bacc13a1f09f5a486adf9d3f8;2018-07-12 12:26:44;2018-07-12 12:50:03;Instagram Installs
4244a000248433cd634c13a0ab3a5ef3ef6a82511d11e4fe90461eb5480f9920;2018-07-12 12:30:37;2018-07-13 10:00:40;Organic
5c08b41e5eb1f6fd245f439c05db20111c949016a3561dc02cf8051b2b204f33;2018-07-12 12:48:09;2018-07-12 13:41:28;Organic
2ae4856d89e4db8e2365a01962e6e8c85591d65373a651696a349f26da706aa5;2018-07-12 12:51:45;2018-07-16 03:24:51;Organic
355c2f8d3d19350ca9466fcac126b09dcbb9ed18baf478f04d0090298d731e64;2018-07-12 13:07:43;2018-07-12 13:24:29;Facebook Installs
b9cd5a40f5a24b68360c9a3731ee57c9d12a533a38d53237e8283512b754720a;2018-07-12 13:09:35;2018-07-14 11:23:35;PAR - AFILIZA - 05-2018
483be4d51a90517e0fe3834c480eed3a8b646232099cda35d82c24959c469057;2018-07-12 13:19:14;2018-07-12 13:44:39;Organic
65a75ae84f0b273be40d734a835cf608ba29289c0a226ea07dba6645e5065353;2018-07-12 13:35:12;2018-07-13 18:55:17;Organic
772853df4ed7a86afcbad4ce5b45ae11f9242a9d536aa5dfe52d6f111726147d;2018-07-12 14:05:17;2018-07-13 16:10:39;Organic
eddbf0e4061dbe6fb289e60f74d4d2fedf7263909ac72bb65620ab31636d347a;2018-07-12 14:10:14;2018-07-12 14:20:19;Organic
ce06a0a9bd14f90181859653dd2aab761b46810d47fd9922c527d00a99f07c43;2018-07-12 14:15:36;2018-07-12 19:26:28;Organic
57408ea29f6a3554116ac6c04d9b8bc11cb7090056519813d2af335fe24b7e65;2018-07-12 14:19:46;2018-07-12 17:28:17;Organic
863427012ec0fa8a890d500d1e56eff364edab317b7b3f5efcb80a45c3f23a8b;2018-07-12 14:32:44;2018-07-12 14:54:50;Adwords UAC Installs
beb21da0999b7a4b8dce286e39909b7efd09446cfe4d95b3baec7b3d8d6a7b10;2018-07-12 14:34:22;2018-07-14 12:10:36;Organic
d9697e6979828f96392388b8c99f9244d7bd276523433aff7dae41091bf5a4d7;2018-07-12 14:43:01;2018-07-12 14:55:22;Organic
a7b18b81d99ec5e3c69c48a78c9a27a2d07538b803b535d10441f448e9e9657e;2018-07-12 14:55:23;2018-07-12 22:35:18;Organic
1205db022ac282a9f1bd506db84a1efd57da5532153ab21bc6f1d1712086ae94;2018-07-12 15:07:13;2018-07-24 12:20:44;Organic
53b524cf59e1082e7323c2f1b11f8c6645673dc876073bf84692f27323c135d8;2018-07-12 15:08:06;2018-07-12 15:35:31;Organic
3784cb2da28e8d7e39c1a107b95e7cc489d7d9e1f998b2d5d6072e7440c107f6;2018-07-12 15:08:40;2018-07-31 17:35:15;Organic
3d8961af1b5b66b53bb532f81ae059e6c0de7476cbbc2df8aabc475283c7fa9d;2018-07-12 15:14:57;2018-07-12 15:50:34;Organic
5f8ee71e735a09ca14ac817e0f12dd4e68a22610a7e45d22128557b1b2863f62;2018-07-12 15:41:35;2018-07-12 20:36:33;Organic
1446730c95dc59da8c69e74704b43a3577b2363c1ca0566e5b269abdae76ea1c;2018-07-12 16:14:32;2018-07-13 00:15:13;Organic
ac3666fd252d726cfb037a9a40050496ab29776cbde5b26fbe2056f54d8ac011;2018-07-12 16:16:46;2018-07-19 19:20:34;Organic
64f89856a20780d685cccdcc7968b8f87f9b12d9dec100700d263eed53f083ee;2018-07-12 16:18:23;2018-07-16 10:45:37;Organic
840ef9e81e1a23461b783c9d9d3742058951b63e13fbc5bf376176340aebb410;2018-07-12 16:24:48;2018-07-12 16:47:23;Adwords UAC Installs
f73094c8a969200689e496c6dd7ac8017e35bb8a30be88dab328e0ceef957f11;2018-07-12 16:52:25;2018-07-13 18:45:17;Organic
3f7e54b62bcf94c6de6f2512c10cd6adc3613dc2e8602c031ba6edea29fd4517;2018-07-12 16:57:56;2018-07-12 17:10:03;Organic
3ee450352467c2352bd5fda8ceefbadca8479579636a927f6a35d159440d5805;2018-07-12 17:03:25;2018-07-12 17:10:37;Organic
aa56f37c94fe3c25d8a6847406f17e93adbf01a5b7fefc3e1627a016e1a93bd1;2018-07-12 17:12:53;2018-07-12 17:30:49;Referral
6aa31621d17b7e96716191fb79607c90486da36c784e443d8537b1f676062347;2018-07-12 17:20:06;2018-07-23 12:20:24;Organic
ea0c3fd86957dfb8d4347c9556984aa497f0f154583669ae343693662ac5015c;2018-07-12 17:31:04;2018-07-12 17:45:05;Organic
72f0a1aaf6471984cc485a4387442165a786342c01231f6e12769f76da6c2118;2018-07-12 17:34:46;2018-07-13 15:55:20;Instagram Installs
c8f7bcaeff5b50d6c6a4d173eaee346f4627b9249756ff55645e4ea27f1b989d;2018-07-12 17:51:32;2018-07-12 18:10:42;Organic
af137d01ef035201fc1235c5e2b3523c31d06ac01b2d64b6e191336e63b4bb0a;2018-07-12 17:58:21;2018-07-14 17:50:30;Organic
bd5301b031bd58e08c57e76709e48d6e4a8d5161d7bcc345ecfd740eb753fd9c;2018-07-12 17:58:37;2018-07-12 18:45:56;Organic
e7743e06ee2e3aa525594960a98cabef276b613d53d00234e4584bb1cf3a5f6d;2018-07-12 18:01:44;2018-07-12 21:30:23;Organic
c671ec7b05b58f4994c8bac766e0c742a2d0b9ee7e042e336ff8635a15a87058;2018-07-12 18:06:41;2018-07-12 18:15:28;Organic
2cbb675fc150027f81af95c60e830f279465ea208ae8ed5ff19873f3ad7d16f6;2018-07-12 18:10:05;2018-07-16 09:10:25;Referral
587a4c553ee3f4f346de77ca270bffa721635eb3213498ff1ef470952c5e1b4d;2018-07-12 18:14:35;2018-07-12 18:25:30;Organic
b11c36ddeacf18fa3c42763dd5ae290eb73515529e81f98cb8a3af4d180129ea;2018-07-12 18:32:27;2018-07-12 18:41:13;Organic
143399c7fd1c890a74868328eb9cefbe9ac5ac295deb4c58c70d83f31f10d03d;2018-07-12 18:33:38;2018-07-13 09:40:27;Instagram Installs
006a50c5ae734cb3bdbd1e44ba09b6ee497ebdc13395891c2c4e17e80173aa14;2018-07-12 18:34:21;2018-07-13 19:20:48;Referral
655b312fdc04e077cde3044c321d12d94b53441e20544a42e56ca920d8ff1633;2018-07-12 19:07:53;2018-07-25 13:03:38;Coup Website
f86b76d4a3d8f7529a5997ba0a26cddbb6bc1592902de1048407a74e5c607c85;2018-07-12 19:16:57;2018-07-12 19:40:13;Organic
873140380ee95e454362e2b49f9339b18d75b3f1e343cf32d2978ede4b643dfb;2018-07-12 19:21:56;2018-07-17 09:40:49;PAR - AFILIZA - 05-2018
919710a4e244a2f8085aa7b343c9730db96d4e8c1c74e44712b36e3baef8c554;2018-07-12 19:25:53;2018-07-12 19:37:29;Adwords UAC Installs
712ea5bb754a5e2fbf9c113be18bd390a6d9686f8c1b2d1946e0c9ea292a48af;2018-07-12 19:31:55;2018-07-12 19:40:14;Organic
d865597725eab5bc1264aaf1675e38a33ac6b74befb6b77c229aaa80b61565f4;2018-07-12 19:32:02;2018-07-12 21:50:12;Organic
28612d13aaed2256bde2fe07fb1e388713c146db3730278aa8437793e506abed;2018-07-12 20:07:23;2018-07-14 18:26:00;Organic
a704ff11af0e998ddd0d8cc7b9174aef317f37e1f517a26cb481733cfb482924;2018-07-12 20:08:23;2018-07-13 12:50:34;Organic
71fb5572ec253f8225af21d163f3952b2910298f306e5b89dcee7959cc4af639;2018-07-12 20:10:49;2018-07-12 20:35:40;Facebook Installs
77aefe0dfd2f838d43e4e771296194dc1de253c8b4c22f4769ed18ccbd312552;2018-07-12 20:20:24;2018-07-18 14:30:22;PAR - AFILIZA - 05-2018
a1c56b52b1d207303ddbfa00f3563526d379864e0801a6db469a3180c6477c8f;2018-07-12 20:35:18;2018-07-17 10:17:50;Referral
fa8dcb77c5f4a24cd208d8a6aaaed5c9b25078cf11fd718fcab06d587f7bcbfe;2018-07-12 20:36:42;2018-07-12 21:39:40;Organic
b161947e8d6019e180626754747a611565108a8b07a96da97e2362cfa4181154;2018-07-12 20:54:10;2018-07-13 09:50:40;Organic
cec7b3ced687d16eee11f7d7042a2a53ebb99c15cf44c2ae2fe8fad5ff50e550;2018-07-12 20:56:49;2018-08-01 20:58:12;Organic
bd6355558525f0768e91886e8fd7be60be332dc4c124bc69d8aa0c89ced7c543;2018-07-12 21:02:20;2018-07-13 09:11:56;Organic
825d07f49a2151e7105ae60e027e53773c9dbf990f505682ba3541179ab07ab5;2018-07-12 21:22:20;2018-07-12 21:56:50;Facebook Installs
c70ed26c73721597a6eaa8aa5d2f9d4babb783332dd536a31b4da002f7a02153;2018-07-12 21:27:00;2018-07-12 21:40:03;Organic
cc5a9c37146749bf565b8eaaaacccb2db860966cd6a8c9f1b3bef2ac16368175;2018-07-12 21:32:55;2018-07-12 22:40:23;Organic
d15cd1697ef05d229e86a03f5079e93c38762617104199f3852ce9625d3cb80c;2018-07-12 21:36:33;2018-07-12 22:00:20;Organic
945f0aa370a40883383d2c4d64e6592501b706a5d24adb384d9decae72c7ae7b;2018-07-12 22:20:07;2018-07-21 08:00:24;Organic
00a4f27c58c4cc0e3b9a777d2b19212ad9dff7ef580433b65a08b47d3697ad31;2018-07-12 22:26:18;2018-07-13 10:05:27;Organic
06e7a60d82bfa64288b96878dd2e22392c5608e75266022453743747611ecb80;2018-07-12 22:31:22;2018-07-12 22:40:59;Organic
f0682d6437b97d51001b6f6fd201588f7a7a203148f83ce96de0ccff9925e3a5;2018-07-12 22:33:06;2018-07-14 09:20:17;Organic
6b41a3ded0cdec84253abbbe3bc6876d62f1afdca6188dd4e7e10239e3460c14;2018-07-12 22:33:17;2018-07-18 19:54:43;Organic
64540d01c3a359795164b78de07099804a73724aee78648c7a266b774da2b118;2018-07-12 22:44:12;2018-07-13 00:17:32;Adwords UAC Installs
85c1f7f7a47f19f614f868907e47729554b4a206ca8e1c0a4cf62ecb249eb37f;2018-07-12 22:46:48;2018-07-13 14:00:40;Referral
75bda1cad17b530fb691ce1ecdb77b67aba61e35d7b6977e03e4dd8372b25f03;2018-07-12 23:17:16;2018-07-13 20:33:00;PAR - AFILIZA - 05-2018
f49f18bb50d056b4d5531db68c5698ebfb109023be92c96cacc0912b0042f906;2018-07-12 23:47:10;2018-07-13 00:10:35;Free2Move
b4a2f65772766887f1ef1c42bcb67156e53b7eb2ec6c03817dd60fe66cdc853b;2018-07-12 23:58:08;2018-08-23 17:46:52;Organic
b24d5f32020f195b7f207ddb23e24d78ec3bb99563b722b4c184766523c1992c;2018-07-13 00:14:52;2018-07-13 00:36:14;Organic
d06dcbd5265c8f11a6e5e3317f60f298b4a78c77c15eae0f582e749ecda94522;2018-07-13 00:15:57;2018-07-18 21:01:06;Organic
029ba0636bceb51280fa50afa8d8b42ec838385318ca7eb4fc3537855e374ed1;2018-07-13 00:41:33;2018-07-24 19:50:18;Organic
a359e8d426e79adc9ee833e5c317b968ddff4071969bf9c459d9272901afd374;2018-07-13 01:44:15;2018-07-13 15:37:11;Organic
83bbf01d9b46ea001652bd907763f095c16954acfe6eebff76433f7088cb7196;2018-07-13 01:46:45;2018-07-16 09:24:14;Organic
4e34869ffb4a8d8a12cae7c9288feee28ea0924173079d1a96ed6bc2ce454709;2018-07-13 01:54:32;2018-07-15 14:45:27;Instagram Installs
deb2f3853dc15838f466a937dc1a529ed4c5a65b43e2afb21b421c375def0119;2018-07-13 01:58:38;2018-07-13 09:43:52;Instagram Installs
d76d0df19de46ce701eaa537b52f249368f93f4f811257f9fa119fc794bdcb8c;2018-07-13 05:47:03;2018-07-14 21:10:38;Facebook Installs
8ada9f434a371453c4fd9415d752c1bd059cdbf1242533d852bb60887354d19e;2018-07-13 07:11:30;2018-07-14 17:54:13;Facebook Installs
9744d67ba3291f3dc7d835611b8b35fc91e20e06ed6556141eb3375c0e18c539;2018-07-13 07:53:01;2018-07-16 09:22:15;Organic
ffb78b282c9181441c78210f1a89a7b02f113a93f03df52003acf0d53b783031;2018-07-13 07:59:25;2018-07-13 08:45:20;Organic
d78952a4a7414a39f759908f720c923ba452ce8de7a582726bc1fe7d7c837c02;2018-07-13 08:14:49;2018-07-13 09:09:07;Organic
a50300195b8f6defb3a2663454571f64c92e931a5516cf918862695ebb01a840;2018-07-13 08:23:57;2018-08-01 18:21:07;Organic
f2da1fda601d5ffa2ad7ebc47a4a69c4653b9b73e057822a7ad5e5459d96a6f0;2018-07-13 08:32:06;2018-07-13 08:51:09;Organic
5956dc00b797fb2945c33712b1ee6f1b569501235e3d3e92c748a1f3d87de283;2018-07-13 08:55:24;2018-07-13 18:30:26;PAR - AFILIZA - 05-2018
7ce25607f33fd9b3a41cc96ea2cbb5f0b7893321d88d959349826993ae88bd8d;2018-07-13 09:04:41;2018-07-31 12:35:15;Organic
649ff25fb5cc71dfe89c1195c30fd3ffbec3efc44f370e2226275982a43ea05e;2018-07-13 09:09:48;2018-07-13 09:49:09;Organic
3253b504d36f56bf6d69b81560ea03d9e5160749d441210b82f3d6ead7f3b5cb;2018-07-13 09:28:25;2018-07-13 13:53:28;Organic
869149aea7d8c21a8c327ca56558fd369c6aa7def9445da2ab89c4574a7a11e2;2018-07-13 09:33:08;2018-07-15 18:42:54;Organic
9b735d10a13763a32d9902f5d9d78af0751caff76682fc8d2b326507162eabfa;2018-07-13 09:38:34;2018-07-14 08:35:30;Organic
af27193c0a598c4e5e5e2b727937af8434bf9f864567945938335a431af50c12;2018-07-13 09:58:26;2018-07-13 12:28:37;Organic
f442ec11e6c1b3ae1005a4b6d30d9d4ba3e207c18a20a8c784d49bcdaa78301b;2018-07-13 10:30:57;2018-07-13 10:41:16;Organic
3fe170a011fe7c7ed3d2030ced72c2dfdcb057c79804468b0d23463a6c7f9ceb;2018-07-13 10:36:33;2018-07-13 12:31:39;Organic
89ca2a10743734d7757a3cd3c8847a1700a3946476f72cd969bec5591d6eb708;2018-07-13 10:47:41;2018-07-13 11:50:03;Organic
0a92e58bb9104b3f5c32637c4a6c225312d258dddc8f626bb08778bb72ee94bd;2018-07-13 10:52:02;2018-07-13 11:35:54;PAR - STATIONF - 07-2018 NEW
60044461e5f37ca2c03c2605097a047012c16fd9a03d50dc3f2ff069fe747e42;2018-07-13 11:04:05;2018-07-13 11:15:17;Organic
